calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
1 0.750000 2350.387118 488.590100 0.756706 0.874011 0.495186 -0.008726 0.959898 0.008715 0.000451 3.752458 -0.067008 0.000000 0.000000 
1 0.760000 2350.387118 488.590100 0.756706 0.883908 0.504531 -0.008726 0.968722 0.008715 0.000457 0.000000 0.000000 0.000000 0.000000 
1 0.770000 2353.118073 491.168672 0.823777 0.944113 0.464367 -0.009984 1.026257 0.009881 0.000463 3.755949 0.067071 0.000000 0.000000 
1 0.780000 2353.118073 491.168672 0.823777 0.952756 0.473700 -0.009984 1.036335 0.009881 0.000469 0.000000 0.000000 0.000000 0.000000 
1 0.790000 2353.118073 491.168672 0.823777 0.961398 0.483033 -0.009984 1.046414 0.009881 0.000475 0.000000 0.000000 0.000000 0.000000 
1 0.800000 2353.118073 491.168672 0.823777 0.970041 0.492366 -0.009984 1.056492 0.009881 0.000481 0.000000 0.000000 0.000000 0.000000 
1 0.810000 2353.118073 491.168672 0.823777 0.978684 0.501699 -0.009984 1.066570 0.009881 0.000487 0.000000 0.000000 0.000000 0.000000 
1 0.820000 2355.667699 493.921915 0.756769 1.043257 0.454927 -0.011238 1.132932 0.011208 0.000493 3.752458 -0.067008 0.000000 0.000000 
1 0.830000 2355.667699 493.921915 0.756769 1.053153 0.464272 -0.011238 1.141757 0.011208 0.000499 0.000000 0.000000 0.000000 0.000000 
1 0.840000 2358.398494 496.500657 0.823839 1.127525 0.410532 -0.012612 1.212286 0.012481 0.000505 3.755949 0.067071 0.000000 0.000000 
1 0.850000 2358.398494 496.500657 0.823839 1.136167 0.419864 -0.012612 1.222365 0.012481 0.000510 0.000000 0.000000 0.000000 0.000000 
1 0.860000 2358.398494 496.500657 0.823839 1.144808 0.429197 -0.012612 1.232445 0.012481 0.000516 0.000000 0.000000 0.000000 0.000000 
1 0.870000 2358.398494 496.500657 0.823839 1.153450 0.438530 -0.012612 1.242524 0.012481 0.000522 0.000000 0.000000 0.000000 0.000000 
1 0.880000 2358.398494 496.500657 0.823839 1.162092 0.447863 -0.012612 1.252604 0.012481 0.000528 0.000000 0.000000 0.000000 0.000000 
